date,state,daily,donations_new,donations_returning,year
2023-11-29,Melaka,86,19,67,2023
2023-11-30,Melaka,51,5,46,2023
2023-12-01,Melaka,13,1,12,2023
2023-12-02,Melaka,7,2,5,2023
2023-12-03,Melaka,295,15,280,2023
2023-12-04,Melaka,20,1,19,2023
2023-12-05,Melaka,18,0,18,2023
2023-12-06,Melaka,67,35,32,2023
2023-12-07,Melaka,66,15,51,2023
2023-12-08,Melaka,19,0,19,2023
2023-12-09,Melaka,71,10,61,2023
2023-12-10,Melaka,119,15,104,2023
2023-12-11,Melaka,16,1,15,2023
2023-12-12,Melaka,13,2,11,2023
2023-12-13,Melaka,116,11,105,2023
2023-12-14,Melaka,84,17,67,2023
2023-12-15,Melaka,11,0,11,2023
2023-12-16,Melaka,90,9,81,2023
2023-12-17,Melaka,202,45,157,2023
2023-12-18,Melaka,14,1,13,2023
2023-12-19,Melaka,66,7,59,2023
2023-12-20,Melaka,56,7,49,2023
2023-12-21,Melaka,63,10,53,2023
2023-12-22,Melaka,62,6,56,2023
2023-12-23,Melaka,9,2,7,2023
2023-12-24,Melaka,144,11,133,2023
2023-12-25,Melaka,107,11,96,2023
2023-12-26,Melaka,48,5,43,2023
2023-12-27,Melaka,50,10,40,2023
2023-12-28,Melaka,59,9,50,2023
2023-12-29,Melaka,9,2,7,2023
2023-12-30,Melaka,68,8,60,2023
2023-12-31,Melaka,120,18,102,2023
2024-01-01,Melaka,148,22,126,2024
2024-01-02,Melaka,70,9,61,2024
2024-01-03,Melaka,11,2,9,2024
2024-01-04,Melaka,77,14,63,2024
2024-01-05,Melaka,8,0,8,2024
2024-01-06,Melaka,123,18,105,2024
2024-01-07,Melaka,176,23,153,2024
2024-01-08,Melaka,65,12,53,2024
2024-01-09,Melaka,83,29,54,2024
2024-01-10,Melaka,15,0,15,2024
2024-01-11,Melaka,47,3,44,2024
2024-01-12,Melaka,8,0,8,2024
2024-01-13,Melaka,147,21,126,2024
2024-01-14,Melaka,154,19,135,2024
2024-01-15,Melaka,14,1,13,2024
2024-01-16,Melaka,100,30,70,2024
2024-01-17,Melaka,86,8,78,2024
2024-01-18,Melaka,109,55,54,2024
2024-01-19,Melaka,8,0,8,2024
2024-01-20,Melaka,42,4,38,2024
2024-01-21,Melaka,160,18,142,2024
2024-01-22,Melaka,19,1,18,2024
2024-01-23,Melaka,62,9,53,2024
2024-01-24,Melaka,105,24,81,2024
2024-01-25,Melaka,57,7,50,2024
2024-01-26,Melaka,14,1,13,2024
2024-01-27,Melaka,98,19,79,2024
2024-01-28,Melaka,184,37,147,2024
2024-01-29,Melaka,15,0,15,2024
2024-01-30,Melaka,76,21,55,2024
2024-01-31,Melaka,66,17,49,2024
2024-02-01,Melaka,87,23,64,2024
2024-02-02,Melaka,12,3,9,2024
2006-01-01,Negeri Sembilan,0,0,0,2006
2006-01-02,Negeri Sembilan,0,0,0,2006
2006-01-03,Negeri Sembilan,0,0,0,2006
2006-01-04,Negeri Sembilan,0,0,0,2006
2006-01-05,Negeri Sembilan,0,0,0,2006
2006-01-06,Negeri Sembilan,0,0,0,2006
2006-01-07,Negeri Sembilan,0,0,0,2006
2006-01-08,Negeri Sembilan,0,0,0,2006
2006-01-09,Negeri Sembilan,0,0,0,2006
2006-01-10,Negeri Sembilan,0,0,0,2006
2006-01-11,Negeri Sembilan,0,0,0,2006
2006-01-12,Negeri Sembilan,0,0,0,2006
2006-01-13,Negeri Sembilan,0,0,0,2006
2006-01-14,Negeri Sembilan,0,0,0,2006
2006-01-15,Negeri Sembilan,0,0,0,2006
2006-01-16,Negeri Sembilan,0,0,0,2006
2006-01-17,Negeri Sembilan,0,0,0,2006
2006-01-18,Negeri Sembilan,0,0,0,2006
2006-01-19,Negeri Sembilan,0,0,0,2006
2006-01-20,Negeri Sembilan,0,0,0,2006
2006-01-21,Negeri Sembilan,0,0,0,2006
2006-01-22,Negeri Sembilan,0,0,0,2006
2006-01-23,Negeri Sembilan,0,0,0,2006
2006-01-24,Negeri Sembilan,0,0,0,2006
2006-01-25,Negeri Sembilan,0,0,0,2006
2006-01-26,Negeri Sembilan,0,0,0,2006
2006-01-27,Negeri Sembilan,0,0,0,2006
2006-01-28,Negeri Sembilan,0,0,0,2006
2006-01-29,Negeri Sembilan,0,0,0,2006
2006-01-30,Negeri Sembilan,0,0,0,2006
2006-01-31,Negeri Sembilan,0,0,0,2006
2006-02-01,Negeri Sembilan,0,0,0,2006
2006-02-02,Negeri Sembilan,0,0,0,2006
2006-02-03,Negeri Sembilan,0,0,0,2006
2006-02-04,Negeri Sembilan,0,0,0,2006
2006-02-05,Negeri Sembilan,0,0,0,2006
2006-02-06,Negeri Sembilan,0,0,0,2006
2006-02-07,Negeri Sembilan,0,0,0,2006
2006-02-08,Negeri Sembilan,0,0,0,2006
2006-02-09,Negeri Sembilan,0,0,0,2006
2006-02-10,Negeri Sembilan,0,0,0,2006
2006-02-11,Negeri Sembilan,0,0,0,2006
2006-02-12,Negeri Sembilan,0,0,0,2006
2006-02-13,Negeri Sembilan,0,0,0,2006
2006-02-14,Negeri Sembilan,0,0,0,2006
2006-02-15,Negeri Sembilan,0,0,0,2006
2006-02-16,Negeri Sembilan,0,0,0,2006
2006-02-17,Negeri Sembilan,0,0,0,2006
2006-02-18,Negeri Sembilan,0,0,0,2006
2006-02-19,Negeri Sembilan,0,0,0,2006
2006-02-20,Negeri Sembilan,0,0,0,2006
2006-02-21,Negeri Sembilan,0,0,0,2006
2006-02-22,Negeri Sembilan,0,0,0,2006
2006-02-23,Negeri Sembilan,0,0,0,2006
2006-02-24,Negeri Sembilan,0,0,0,2006
2006-02-25,Negeri Sembilan,0,0,0,2006
2006-02-26,Negeri Sembilan,0,0,0,2006
2006-02-27,Negeri Sembilan,0,0,0,2006
2006-02-28,Negeri Sembilan,0,0,0,2006
2006-03-01,Negeri Sembilan,0,0,0,2006
2006-03-02,Negeri Sembilan,0,0,0,2006
2006-03-03,Negeri Sembilan,0,0,0,2006
2006-03-04,Negeri Sembilan,0,0,0,2006
2006-03-05,Negeri Sembilan,0,0,0,2006
2006-03-06,Negeri Sembilan,0,0,0,2006
2006-03-07,Negeri Sembilan,0,0,0,2006
2006-03-08,Negeri Sembilan,0,0,0,2006
2006-03-09,Negeri Sembilan,0,0,0,2006
2006-03-10,Negeri Sembilan,0,0,0,2006
2006-03-11,Negeri Sembilan,0,0,0,2006
2006-03-12,Negeri Sembilan,0,0,0,2006
2006-03-13,Negeri Sembilan,0,0,0,2006
2006-03-14,Negeri Sembilan,0,0,0,2006
2006-03-15,Negeri Sembilan,0,0,0,2006
2006-03-16,Negeri Sembilan,0,0,0,2006
2006-03-17,Negeri Sembilan,0,0,0,2006
2006-03-18,Negeri Sembilan,0,0,0,2006
2006-03-19,Negeri Sembilan,0,0,0,2006
2006-03-20,Negeri Sembilan,0,0,0,2006
2006-03-21,Negeri Sembilan,0,0,0,2006
2006-03-22,Negeri Sembilan,0,0,0,2006
2006-03-23,Negeri Sembilan,0,0,0,2006
2006-03-24,Negeri Sembilan,0,0,0,2006
2006-03-25,Negeri Sembilan,0,0,0,2006
2006-03-26,Negeri Sembilan,0,0,0,2006
2006-03-27,Negeri Sembilan,0,0,0,2006
2006-03-28,Negeri Sembilan,0,0,0,2006
2006-03-29,Negeri Sembilan,0,0,0,2006
2006-03-30,Negeri Sembilan,0,0,0,2006
2006-03-31,Negeri Sembilan,0,0,0,2006
2006-04-01,Negeri Sembilan,0,0,0,2006
2006-04-02,Negeri Sembilan,0,0,0,2006
2006-04-03,Negeri Sembilan,0,0,0,2006
2006-04-04,Negeri Sembilan,0,0,0,2006
2006-04-05,Negeri Sembilan,0,0,0,2006
2006-04-06,Negeri Sembilan,0,0,0,2006
2006-04-07,Negeri Sembilan,0,0,0,2006
2006-04-08,Negeri Sembilan,0,0,0,2006
2006-04-09,Negeri Sembilan,0,0,0,2006
2006-04-10,Negeri Sembilan,0,0,0,2006
2006-04-11,Negeri Sembilan,0,0,0,2006
2006-04-12,Negeri Sembilan,0,0,0,2006
2006-04-13,Negeri Sembilan,0,0,0,2006
2006-04-14,Negeri Sembilan,0,0,0,2006
2006-04-15,Negeri Sembilan,0,0,0,2006
2006-04-16,Negeri Sembilan,0,0,0,2006
2006-04-17,Negeri Sembilan,0,0,0,2006
2006-04-18,Negeri Sembilan,0,0,0,2006
2006-04-19,Negeri Sembilan,1,1,0,2006
2006-04-20,Negeri Sembilan,0,0,0,2006
2006-04-21,Negeri Sembilan,0,0,0,2006
2006-04-22,Negeri Sembilan,0,0,0,2006
2006-04-23,Negeri Sembilan,0,0,0,2006
2006-04-24,Negeri Sembilan,0,0,0,2006
2006-04-25,Negeri Sembilan,0,0,0,2006
2006-04-26,Negeri Sembilan,0,0,0,2006
2006-04-27,Negeri Sembilan,0,0,0,2006
2006-04-28,Negeri Sembilan,0,0,0,2006
2006-04-29,Negeri Sembilan,0,0,0,2006
2006-04-30,Negeri Sembilan,0,0,0,2006
2006-05-01,Negeri Sembilan,0,0,0,2006
2006-05-02,Negeri Sembilan,0,0,0,2006
2006-05-03,Negeri Sembilan,0,0,0,2006
2006-05-04,Negeri Sembilan,0,0,0,2006
2006-05-05,Negeri Sembilan,0,0,0,2006
2006-05-06,Negeri Sembilan,0,0,0,2006
2006-05-07,Negeri Sembilan,0,0,0,2006
2006-05-08,Negeri Sembilan,0,0,0,2006
2006-05-09,Negeri Sembilan,0,0,0,2006
2006-05-10,Negeri Sembilan,0,0,0,2006
2006-05-11,Negeri Sembilan,0,0,0,2006
2006-05-12,Negeri Sembilan,0,0,0,2006
2006-05-13,Negeri Sembilan,0,0,0,2006
2006-05-14,Negeri Sembilan,0,0,0,2006
2006-05-15,Negeri Sembilan,0,0,0,2006
2006-05-16,Negeri Sembilan,0,0,0,2006
2006-05-17,Negeri Sembilan,0,0,0,2006
2006-05-18,Negeri Sembilan,0,0,0,2006
2006-05-19,Negeri Sembilan,0,0,0,2006
2006-05-20,Negeri Sembilan,0,0,0,2006
2006-05-21,Negeri Sembilan,0,0,0,2006
2006-05-22,Negeri Sembilan,0,0,0,2006
2006-05-23,Negeri Sembilan,0,0,0,2006
2006-05-24,Negeri Sembilan,0,0,0,2006
2006-05-25,Negeri Sembilan,0,0,0,2006
2006-05-26,Negeri Sembilan,0,0,0,2006
2006-05-27,Negeri Sembilan,0,0,0,2006
2006-05-28,Negeri Sembilan,0,0,0,2006
2006-05-29,Negeri Sembilan,0,0,0,2006
2006-05-30,Negeri Sembilan,0,0,0,2006
2006-05-31,Negeri Sembilan,0,0,0,2006
2006-06-01,Negeri Sembilan,0,0,0,2006
2006-06-02,Negeri Sembilan,0,0,0,2006
2006-06-03,Negeri Sembilan,0,0,0,2006
2006-06-04,Negeri Sembilan,0,0,0,2006
2006-06-05,Negeri Sembilan,0,0,0,2006
2006-06-06,Negeri Sembilan,0,0,0,2006
2006-06-07,Negeri Sembilan,0,0,0,2006
2006-06-08,Negeri Sembilan,0,0,0,2006
2006-06-09,Negeri Sembilan,0,0,0,2006
2006-06-10,Negeri Sembilan,0,0,0,2006
2006-06-11,Negeri Sembilan,0,0,0,2006
2006-06-12,Negeri Sembilan,0,0,0,2006
2006-06-13,Negeri Sembilan,0,0,0,2006
2006-06-14,Negeri Sembilan,0,0,0,2006
2006-06-15,Negeri Sembilan,0,0,0,2006
2006-06-16,Negeri Sembilan,0,0,0,2006
2006-06-17,Negeri Sembilan,0,0,0,2006
2006-06-18,Negeri Sembilan,0,0,0,2006
2006-06-19,Negeri Sembilan,0,0,0,2006
2006-06-20,Negeri Sembilan,0,0,0,2006
2006-06-21,Negeri Sembilan,0,0,0,2006
2006-06-22,Negeri Sembilan,0,0,0,2006
2006-06-23,Negeri Sembilan,0,0,0,2006
2006-06-24,Negeri Sembilan,0,0,0,2006
2006-06-25,Negeri Sembilan,0,0,0,2006
2006-06-26,Negeri Sembilan,0,0,0,2006
2006-06-27,Negeri Sembilan,0,0,0,2006
2006-06-28,Negeri Sembilan,0,0,0,2006
2006-06-29,Negeri Sembilan,0,0,0,2006
2006-06-30,Negeri Sembilan,0,0,0,2006
2006-07-01,Negeri Sembilan,0,0,0,2006
2006-07-02,Negeri Sembilan,0,0,0,2006
2006-07-03,Negeri Sembilan,0,0,0,2006
2006-07-04,Negeri Sembilan,0,0,0,2006
2006-07-05,Negeri Sembilan,0,0,0,2006
2006-07-06,Negeri Sembilan,0,0,0,2006
2006-07-07,Negeri Sembilan,0,0,0,2006
2006-07-08,Negeri Sembilan,0,0,0,2006
2006-07-09,Negeri Sembilan,1,0,1,2006
2006-07-10,Negeri Sembilan,0,0,0,2006
2006-07-11,Negeri Sembilan,0,0,0,2006
2006-07-12,Negeri Sembilan,0,0,0,2006
2006-07-13,Negeri Sembilan,0,0,0,2006
2006-07-14,Negeri Sembilan,0,0,0,2006
2006-07-15,Negeri Sembilan,0,0,0,2006
2006-07-16,Negeri Sembilan,0,0,0,2006
2006-07-17,Negeri Sembilan,0,0,0,2006
2006-07-18,Negeri Sembilan,0,0,0,2006
2006-07-19,Negeri Sembilan,0,0,0,2006
2006-07-20,Negeri Sembilan,0,0,0,2006
2006-07-21,Negeri Sembilan,0,0,0,2006
2006-07-22,Negeri Sembilan,0,0,0,2006
2006-07-23,Negeri Sembilan,0,0,0,2006
2006-07-24,Negeri Sembilan,0,0,0,2006
2006-07-25,Negeri Sembilan,0,0,0,2006
2006-07-26,Negeri Sembilan,0,0,0,2006
2006-07-27,Negeri Sembilan,0,0,0,2006
2006-07-28,Negeri Sembilan,0,0,0,2006
2006-07-29,Negeri Sembilan,0,0,0,2006
2006-07-30,Negeri Sembilan,0,0,0,2006
2006-07-31,Negeri Sembilan,0,0,0,2006
2006-08-01,Negeri Sembilan,0,0,0,2006
2006-08-02,Negeri Sembilan,0,0,0,2006
2006-08-03,Negeri Sembilan,0,0,0,2006
2006-08-04,Negeri Sembilan,0,0,0,2006
2006-08-05,Negeri Sembilan,0,0,0,2006
2006-08-06,Negeri Sembilan,0,0,0,2006
2006-08-07,Negeri Sembilan,0,0,0,2006
2006-08-08,Negeri Sembilan,0,0,0,2006
2006-08-09,Negeri Sembilan,0,0,0,2006
2006-08-10,Negeri Sembilan,0,0,0,2006
2006-08-11,Negeri Sembilan,0,0,0,2006
2006-08-12,Negeri Sembilan,0,0,0,2006
2006-08-13,Negeri Sembilan,0,0,0,2006
2006-08-14,Negeri Sembilan,0,0,0,2006
2006-08-15,Negeri Sembilan,0,0,0,2006
2006-08-16,Negeri Sembilan,0,0,0,2006
2006-08-17,Negeri Sembilan,0,0,0,2006
2006-08-18,Negeri Sembilan,0,0,0,2006
2006-08-19,Negeri Sembilan,0,0,0,2006
2006-08-20,Negeri Sembilan,0,0,0,2006
2006-08-21,Negeri Sembilan,0,0,0,2006
2006-08-22,Negeri Sembilan,0,0,0,2006
2006-08-23,Negeri Sembilan,0,0,0,2006
2006-08-24,Negeri Sembilan,0,0,0,2006
2006-08-25,Negeri Sembilan,0,0,0,2006
2006-08-26,Negeri Sembilan,0,0,0,2006
2006-08-27,Negeri Sembilan,0,0,0,2006
2006-08-28,Negeri Sembilan,0,0,0,2006
2006-08-29,Negeri Sembilan,0,0,0,2006
2006-08-30,Negeri Sembilan,0,0,0,2006
2006-08-31,Negeri Sembilan,0,0,0,2006
2006-09-01,Negeri Sembilan,12,6,6,2006
2006-09-02,Negeri Sembilan,204,202,2,2006
2006-09-03,Negeri Sembilan,272,265,7,2006
2006-09-04,Negeri Sembilan,10,10,0,2006
2006-09-05,Negeri Sembilan,60,46,14,2006
2006-09-06,Negeri Sembilan,15,15,0,2006
2006-09-07,Negeri Sembilan,7,7,0,2006
2006-09-08,Negeri Sembilan,96,96,0,2006
2006-09-09,Negeri Sembilan,0,0,0,2006
2006-09-10,Negeri Sembilan,29,24,5,2006
2006-09-11,Negeri Sembilan,10,10,0,2006
2006-09-12,Negeri Sembilan,10,10,0,2006
2006-09-13,Negeri Sembilan,66,65,1,2006
2006-09-14,Negeri Sembilan,7,6,1,2006
2006-09-15,Negeri Sembilan,69,66,3,2006
2006-09-16,Negeri Sembilan,0,0,0,2006
2006-09-17,Negeri Sembilan,16,15,1,2006
2006-09-18,Negeri Sembilan,85,85,0,2006
2006-09-19,Negeri Sembilan,12,11,1,2006
2006-09-20,Negeri Sembilan,18,18,0,2006
2006-09-21,Negeri Sembilan,99,97,2,2006
2006-09-22,Negeri Sembilan,20,19,1,2006
2006-09-23,Negeri Sembilan,34,34,0,2006
2006-09-24,Negeri Sembilan,62,61,1,2006
2006-09-25,Negeri Sembilan,12,12,0,2006
2006-09-26,Negeri Sembilan,2,2,0,2006
2006-09-27,Negeri Sembilan,50,50,0,2006
2006-09-28,Negeri Sembilan,47,46,1,2006
2006-09-29,Negeri Sembilan,4,3,1,2006
2006-09-30,Negeri Sembilan,0,0,0,2006
2006-10-01,Negeri Sembilan,0,0,0,2006
2006-10-02,Negeri Sembilan,154,146,8,2006
2006-10-03,Negeri Sembilan,9,7,2,2006
2006-10-04,Negeri Sembilan,3,2,1,2006
2006-10-05,Negeri Sembilan,5,4,1,2006
2006-10-06,Negeri Sembilan,5,4,1,2006
2006-10-07,Negeri Sembilan,0,0,0,2006
2006-10-08,Negeri Sembilan,31,28,3,2006
2006-10-09,Negeri Sembilan,92,91,1,2006
2006-10-10,Negeri Sembilan,4,4,0,2006
2006-10-11,Negeri Sembilan,2,2,0,2006
2006-10-12,Negeri Sembilan,4,4,0,2006
2006-10-13,Negeri Sembilan,7,7,0,2006
2006-10-14,Negeri Sembilan,53,53,0,2006
2006-10-15,Negeri Sembilan,0,0,0,2006
2006-10-16,Negeri Sembilan,73,72,1,2006
2006-10-17,Negeri Sembilan,5,5,0,2006
2006-10-18,Negeri Sembilan,78,77,1,2006
2006-10-19,Negeri Sembilan,2,2,0,2006
2006-10-20,Negeri Sembilan,16,14,2,2006
2006-10-21,Negeri Sembilan,0,0,0,2006
2006-10-22,Negeri Sembilan,13,10,3,2006
2006-10-23,Negeri Sembilan,0,0,0,2006
2006-10-24,Negeri Sembilan,0,0,0,2006
2006-10-25,Negeri Sembilan,0,0,0,2006
2006-10-26,Negeri Sembilan,15,15,0,2006
2006-10-27,Negeri Sembilan,58,54,4,2006
2006-10-28,Negeri Sembilan,0,0,0,2006
2006-10-29,Negeri Sembilan,56,55,1,2006
2006-10-30,Negeri Sembilan,10,9,1,2006
2006-10-31,Negeri Sembilan,14,13,1,2006
2006-11-01,Negeri Sembilan,12,10,2,2006
2006-11-02,Negeri Sembilan,50,50,0,2006
2006-11-03,Negeri Sembilan,65,61,4,2006
2006-11-04,Negeri Sembilan,27,27,0,2006
2006-11-05,Negeri Sembilan,118,112,6,2006
2006-11-06,Negeri Sembilan,36,33,3,2006
2006-11-07,Negeri Sembilan,17,16,1,2006
2006-11-08,Negeri Sembilan,85,84,1,2006
2006-11-09,Negeri Sembilan,77,76,1,2006
2006-11-10,Negeri Sembilan,13,12,1,2006
2006-11-11,Negeri Sembilan,0,0,0,2006
2006-11-12,Negeri Sembilan,0,0,0,2006
2006-11-13,Negeri Sembilan,26,24,2,2006
2006-11-14,Negeri Sembilan,20,18,2,2006
2006-11-15,Negeri Sembilan,19,18,1,2006
2006-11-16,Negeri Sembilan,27,25,2,2006
2006-11-17,Negeri Sembilan,6,6,0,2006
2006-11-18,Negeri Sembilan,0,0,0,2006
2006-11-19,Negeri Sembilan,0,0,0,2006
2006-11-20,Negeri Sembilan,11,10,1,2006
2006-11-21,Negeri Sembilan,15,15,0,2006
2006-11-22,Negeri Sembilan,7,6,1,2006
2006-11-23,Negeri Sembilan,87,77,10,2006
2006-11-24,Negeri Sembilan,76,74,2,2006
2006-11-25,Negeri Sembilan,54,48,6,2006
2006-11-26,Negeri Sembilan,0,0,0,2006
2006-11-27,Negeri Sembilan,13,13,0,2006
2006-11-28,Negeri Sembilan,5,4,1,2006
2006-11-29,Negeri Sembilan,6,5,1,2006
2006-11-30,Negeri Sembilan,8,7,1,2006
2006-12-01,Negeri Sembilan,9,8,1,2006
2006-12-02,Negeri Sembilan,44,43,1,2006
2006-12-03,Negeri Sembilan,29,28,1,2006
2006-12-04,Negeri Sembilan,10,8,2,2006
2006-12-05,Negeri Sembilan,9,8,1,2006
2006-12-06,Negeri Sembilan,45,39,6,2006
2006-12-07,Negeri Sembilan,11,7,4,2006
2006-12-08,Negeri Sembilan,12,11,1,2006
2006-12-09,Negeri Sembilan,0,0,0,2006
2006-12-10,Negeri Sembilan,56,56,0,2006
2006-12-11,Negeri Sembilan,18,12,6,2006
2006-12-12,Negeri Sembilan,14,12,2,2006
2006-12-13,Negeri Sembilan,37,28,9,2006
2006-12-14,Negeri Sembilan,6,4,2,2006
2006-12-15,Negeri Sembilan,11,7,4,2006
2006-12-16,Negeri Sembilan,0,0,0,2006
2006-12-17,Negeri Sembilan,287,277,10,2006
2006-12-18,Negeri Sembilan,11,10,1,2006
2006-12-19,Negeri Sembilan,7,6,1,2006
2006-12-20,Negeri Sembilan,47,45,2,2006
2006-12-21,Negeri Sembilan,91,84,7,2006
2006-12-22,Negeri Sembilan,12,8,4,2006
2006-12-23,Negeri Sembilan,25,24,1,2006
2006-12-24,Negeri Sembilan,0,0,0,2006
2006-12-25,Negeri Sembilan,0,0,0,2006
2006-12-26,Negeri Sembilan,15,8,7,2006
2006-12-27,Negeri Sembilan,14,9,5,2006
2006-12-28,Negeri Sembilan,45,42,3,2006
2006-12-29,Negeri Sembilan,103,100,3,2006
2006-12-30,Negeri Sembilan,0,0,0,2006
2006-12-31,Negeri Sembilan,0,0,0,2006
2007-01-01,Negeri Sembilan,0,0,0,2007
2007-01-02,Negeri Sembilan,131,96,35,2007
2007-01-03,Negeri Sembilan,20,15,5,2007
2007-01-04,Negeri Sembilan,18,14,4,2007
2007-01-05,Negeri Sembilan,13,12,1,2007
2007-01-06,Negeri Sembilan,56,43,13,2007
2007-01-07,Negeri Sembilan,0,0,0,2007
2007-01-08,Negeri Sembilan,19,13,6,2007
2007-01-09,Negeri Sembilan,9,6,3,2007
2007-01-10,Negeri Sembilan,36,29,7,2007
2007-01-11,Negeri Sembilan,7,4,3,2007
2007-01-12,Negeri Sembilan,2,2,0,2007
2007-01-13,Negeri Sembilan,79,70,9,2007
2007-01-14,Negeri Sembilan,0,0,0,2007
2007-01-15,Negeri Sembilan,35,26,9,2007
2007-01-16,Negeri Sembilan,7,6,1,2007
2007-01-17,Negeri Sembilan,47,36,11,2007
2007-01-18,Negeri Sembilan,12,8,4,2007
2007-01-19,Negeri Sembilan,23,20,3,2007
2007-01-20,Negeri Sembilan,69,57,12,2007
2007-01-21,Negeri Sembilan,80,68,12,2007
2007-01-22,Negeri Sembilan,11,9,2,2007
2007-01-23,Negeri Sembilan,12,8,4,2007
2007-01-24,Negeri Sembilan,29,23,6,2007
2007-01-25,Negeri Sembilan,102,71,31,2007
2007-01-26,Negeri Sembilan,8,6,2,2007
2007-01-27,Negeri Sembilan,48,45,3,2007
2007-01-28,Negeri Sembilan,42,33,9,2007
2007-01-29,Negeri Sembilan,9,5,4,2007
2007-01-30,Negeri Sembilan,60,56,4,2007
2007-01-31,Negeri Sembilan,128,116,12,2007
2007-02-01,Negeri Sembilan,0,0,0,2007
2007-02-02,Negeri Sembilan,15,7,8,2007
2007-02-03,Negeri Sembilan,72,71,1,2007
2007-02-04,Negeri Sembilan,0,0,0,2007
2007-02-05,Negeri Sembilan,17,12,5,2007
2007-02-06,Negeri Sembilan,48,23,25,2007
2007-02-07,Negeri Sembilan,50,29,21,2007
2007-02-08,Negeri Sembilan,37,21,16,2007
2007-02-09,Negeri Sembilan,77,47,30,2007
2007-02-10,Negeri Sembilan,98,96,2,2007
2007-02-11,Negeri Sembilan,42,35,7,2007
2007-02-12,Negeri Sembilan,12,6,6,2007
2007-02-13,Negeri Sembilan,87,80,7,2007
2007-02-14,Negeri Sembilan,24,19,5,2007
2007-02-15,Negeri Sembilan,227,213,14,2007
2007-02-16,Negeri Sembilan,13,8,5,2007
2007-02-17,Negeri Sembilan,16,15,1,2007
2007-02-18,Negeri Sembilan,0,0,0,2007
2007-02-19,Negeri Sembilan,0,0,0,2007
2007-02-20,Negeri Sembilan,0,0,0,2007
2007-02-21,Negeri Sembilan,21,13,8,2007
2007-02-22,Negeri Sembilan,20,8,12,2007
2007-02-23,Negeri Sembilan,15,5,10,2007
2007-02-24,Negeri Sembilan,258,250,8,2007
2007-02-25,Negeri Sembilan,0,0,0,2007
2007-02-26,Negeri Sembilan,16,7,9,2007
2007-02-27,Negeri Sembilan,13,10,3,2007
2007-02-28,Negeri Sembilan,75,55,20,2007
2007-03-01,Negeri Sembilan,128,121,7,2007
2007-03-02,Negeri Sembilan,41,35,6,2007
2007-03-03,Negeri Sembilan,16,16,0,2007
2007-03-04,Negeri Sembilan,0,0,0,2007
2007-03-05,Negeri Sembilan,17,7,10,2007
2007-03-06,Negeri Sembilan,176,168,8,2007
2007-03-07,Negeri Sembilan,3,1,2,2007
2007-03-08,Negeri Sembilan,46,26,20,2007
2007-03-09,Negeri Sembilan,79,35,44,2007
2007-03-10,Negeri Sembilan,43,37,6,2007
2007-03-11,Negeri Sembilan,4,4,0,2007
2007-03-12,Negeri Sembilan,97,46,51,2007
2007-03-13,Negeri Sembilan,109,56,53,2007
2007-03-14,Negeri Sembilan,8,5,3,2007
2007-03-15,Negeri Sembilan,8,3,5,2007
2007-03-16,Negeri Sembilan,9,3,6,2007
2007-03-17,Negeri Sembilan,0,0,0,2007
2007-03-18,Negeri Sembilan,93,56,37,2007
2007-03-19,Negeri Sembilan,19,13,6,2007
2007-03-20,Negeri Sembilan,10,5,5,2007
2007-03-21,Negeri Sembilan,8,3,5,2007
2007-03-22,Negeri Sembilan,53,28,25,2007
2007-03-23,Negeri Sembilan,11,3,8,2007
2007-03-24,Negeri Sembilan,0,0,0,2007
2007-03-25,Negeri Sembilan,201,101,100,2007
2007-03-26,Negeri Sembilan,17,4,13,2007
2007-03-27,Negeri Sembilan,9,3,6,2007
2007-03-28,Negeri Sembilan,78,62,16,2007
2007-03-29,Negeri Sembilan,4,2,2,2007
2007-03-30,Negeri Sembilan,11,7,4,2007
2007-03-31,Negeri Sembilan,0,0,0,2007
2007-04-01,Negeri Sembilan,0,0,0,2007
2007-04-02,Negeri Sembilan,13,3,10,2007
2007-04-03,Negeri Sembilan,11,4,7,2007
2007-04-04,Negeri Sembilan,74,55,19,2007
2007-04-05,Negeri Sembilan,15,5,10,2007
2007-04-06,Negeri Sembilan,13,5,8,2007
2007-04-07,Negeri Sembilan,47,33,14,2007
2007-04-08,Negeri Sembilan,36,31,5,2007
2007-04-09,Negeri Sembilan,15,5,10,2007
2007-04-10,Negeri Sembilan,12,3,9,2007
2007-04-11,Negeri Sembilan,8,2,6,2007
2007-04-12,Negeri Sembilan,51,38,13,2007
2007-04-13,Negeri Sembilan,7,3,4,2007
2007-04-14,Negeri Sembilan,53,41,12,2007
2007-04-15,Negeri Sembilan,0,0,0,2007
2007-04-16,Negeri Sembilan,11,4,7,2007
2007-04-17,Negeri Sembilan,4,1,3,2007
2007-04-18,Negeri Sembilan,15,9,6,2007
2007-04-19,Negeri Sembilan,54,45,9,2007
2007-04-20,Negeri Sembilan,36,32,4,2007
2007-04-21,Negeri Sembilan,11,9,2,2007
2007-04-22,Negeri Sembilan,102,54,48,2007
2007-04-23,Negeri Sembilan,18,4,14,2007
2007-04-24,Negeri Sembilan,11,2,9,2007
2007-04-25,Negeri Sembilan,30,23,7,2007
2007-04-26,Negeri Sembilan,0,0,0,2007
2007-04-27,Negeri Sembilan,66,54,12,2007
2007-04-28,Negeri Sembilan,53,46,7,2007
2007-04-29,Negeri Sembilan,93,67,26,2007
