date,state,daily,donations_new,donations_returning
2011-10-20,Malaysia,1822,704,1118
2011-10-21,Malaysia,1257,418,839
2011-10-22,Malaysia,1185,570,615
2011-10-23,Malaysia,1776,667,1109
2011-10-24,Malaysia,832,227,605
2011-10-25,Malaysia,1076,368,708
2011-10-26,Malaysia,1012,320,692
2011-10-27,Malaysia,1234,517,717
2011-10-28,Malaysia,747,202,545
2011-10-29,Malaysia,1053,412,641
2011-10-30,Malaysia,1389,441,948
2011-10-31,Malaysia,562,203,359
2011-11-01,Malaysia,782,270,512
2011-11-02,Malaysia,986,358,628
2011-11-03,Malaysia,1059,390,669
2011-11-04,Malaysia,764,352,412
2011-11-05,Malaysia,457,174,283
2011-11-06,Malaysia,292,107,185
2011-11-07,Malaysia,397,164,233
2011-11-08,Malaysia,614,213,401
2011-11-09,Malaysia,1033,384,649
2011-11-10,Malaysia,1881,630,1251
2011-11-11,Malaysia,1171,515,656
2011-11-12,Malaysia,1890,1331,559
2011-11-13,Malaysia,1647,539,1108
2011-11-14,Malaysia,795,281,514
2011-11-15,Malaysia,1177,434,743
2011-11-16,Malaysia,1462,584,878
2011-11-17,Malaysia,1745,653,1092
2011-11-18,Malaysia,1100,454,646
2011-11-19,Malaysia,1360,697,663
2011-11-20,Malaysia,1732,553,1179
2011-11-21,Malaysia,886,344,542
2011-11-22,Malaysia,950,391,559
2011-11-23,Malaysia,1577,608,969
2011-11-24,Malaysia,937,375,562
2011-11-25,Malaysia,753,234,519
2011-11-26,Malaysia,947,520,427
2011-11-27,Malaysia,1770,731,1039
2011-11-28,Malaysia,532,178,354
2011-11-29,Malaysia,1132,490,642
2011-11-30,Malaysia,1205,521,684
2011-12-01,Malaysia,1140,417,723
2011-12-02,Malaysia,1083,396,687
2011-12-03,Malaysia,710,292,418
2011-12-04,Malaysia,2617,769,1848
2011-12-05,Malaysia,622,234,388
2011-12-06,Malaysia,1057,370,687
2011-12-07,Malaysia,1216,504,712
2011-12-08,Malaysia,1412,616,796
2011-12-09,Malaysia,684,252,432
2011-12-10,Malaysia,1069,485,584
2011-12-11,Malaysia,1524,468,1056
2011-12-12,Malaysia,724,216,508
2011-12-13,Malaysia,1021,405,616
2011-12-14,Malaysia,1331,523,808
2011-12-15,Malaysia,1616,577,1039
2011-12-16,Malaysia,797,289,508
2011-12-17,Malaysia,913,466,447
2011-12-18,Malaysia,1707,439,1268
2011-12-19,Malaysia,697,251,446
2011-12-20,Malaysia,1314,468,846
2011-12-21,Malaysia,1147,485,662
2011-12-22,Malaysia,916,316,600
2011-12-23,Malaysia,638,144,494
2011-12-24,Malaysia,826,326,500
2011-12-25,Malaysia,719,270,449
2011-12-26,Malaysia,817,267,550
2011-12-27,Malaysia,827,219,608
2011-12-28,Malaysia,989,329,660
2011-12-29,Malaysia,948,344,604
2011-12-30,Malaysia,861,250,611
2011-12-31,Malaysia,1089,518,571
2012-01-01,Malaysia,1246,402,844
2012-01-02,Malaysia,764,284,480
2012-01-03,Malaysia,750,238,512
2012-01-04,Malaysia,1019,298,721
2012-01-05,Malaysia,1417,598,819
2012-01-06,Malaysia,780,304,476
2012-01-07,Malaysia,935,444,491
2012-01-08,Malaysia,1539,554,985
2012-01-09,Malaysia,652,226,426
2012-01-10,Malaysia,1176,478,698
2012-01-11,Malaysia,1984,771,1213
2012-01-12,Malaysia,1896,870,1026
2012-01-13,Malaysia,1013,446,567
2012-01-14,Malaysia,1226,533,693
2012-01-15,Malaysia,1227,481,746
2012-01-16,Malaysia,1049,378,671
2012-01-17,Malaysia,1393,452,941
2012-01-18,Malaysia,2024,859,1165
2012-01-19,Malaysia,2163,880,1283
2012-01-20,Malaysia,654,224,430
2012-01-21,Malaysia,747,278,469
2012-01-22,Malaysia,703,278,425
2012-01-23,Malaysia,538,247,291
2012-01-24,Malaysia,484,224,260
2012-01-25,Malaysia,792,231,561
2012-01-26,Malaysia,1048,395,653
2012-01-27,Malaysia,1950,1467,483
2012-01-28,Malaysia,2912,1729,1183
2012-01-29,Malaysia,1027,403,624
2012-01-30,Malaysia,1018,366,652
2012-01-31,Malaysia,1151,433,718
2012-02-01,Malaysia,976,404,572
2012-02-02,Malaysia,1183,554,629
2012-02-03,Malaysia,732,265,467
2012-02-04,Malaysia,704,274,430
2012-02-05,Malaysia,1178,478,700
2012-02-06,Malaysia,810,326,484
2012-02-07,Malaysia,2051,818,1233
2012-02-08,Malaysia,1023,465,558
2012-02-09,Malaysia,1204,587,617
2012-02-10,Malaysia,558,159,399
2012-02-11,Malaysia,1159,479,680
2012-02-12,Malaysia,1142,404,738
2012-02-13,Malaysia,892,282,610
2012-02-14,Malaysia,1039,392,647
2012-02-15,Malaysia,1076,447,629
2012-02-16,Malaysia,1616,739,877
2012-02-17,Malaysia,917,300,617
2012-02-18,Malaysia,1436,702,734
2012-02-19,Malaysia,2098,718,1380
2012-02-20,Malaysia,868,331,537
2012-02-21,Malaysia,1196,530,666
2012-02-22,Malaysia,1410,632,778
2012-02-23,Malaysia,1527,673,854
2012-02-24,Malaysia,960,355,605
2012-02-25,Malaysia,2215,1754,461
2012-02-26,Malaysia,1625,702,923
2012-02-27,Malaysia,900,257,643
2012-02-28,Malaysia,1811,660,1151
2012-02-29,Malaysia,1631,557,1074
2012-03-01,Malaysia,1226,341,885
2012-03-02,Malaysia,1033,394,639
2012-03-03,Malaysia,1138,619,519
2012-03-04,Malaysia,2031,635,1396
2012-03-05,Malaysia,655,188,467
2012-03-06,Malaysia,1333,420,913
2012-03-07,Malaysia,1559,592,967
2012-03-08,Malaysia,1283,485,798
2012-03-09,Malaysia,552,163,389
2012-03-10,Malaysia,899,409,490
2012-03-11,Malaysia,1468,551,917
2012-03-12,Malaysia,750,274,476
2012-03-13,Malaysia,1760,893,867
2012-03-14,Malaysia,1068,429,639
2012-03-15,Malaysia,1106,524,582
2012-03-16,Malaysia,564,162,402
2012-03-17,Malaysia,944,340,604
2012-03-18,Malaysia,2573,678,1895
2012-03-19,Malaysia,839,317,522
2012-03-20,Malaysia,1295,416,879
2012-03-21,Malaysia,1475,565,910
2012-03-22,Malaysia,1379,397,982
2012-03-23,Malaysia,922,282,640
2012-03-24,Malaysia,1014,409,605
2012-03-25,Malaysia,1893,563,1330
2012-03-26,Malaysia,982,379,603
2012-03-27,Malaysia,1203,465,738
2012-03-28,Malaysia,1586,591,995
2012-03-29,Malaysia,1125,400,725
2012-03-30,Malaysia,716,209,507
2012-03-31,Malaysia,888,376,512
2012-04-01,Malaysia,1570,456,1114
2012-04-02,Malaysia,1047,323,724
2012-04-03,Malaysia,665,214,451
2012-04-04,Malaysia,1024,402,622
2012-04-05,Malaysia,1571,564,1007
2012-04-06,Malaysia,674,238,436
2012-04-07,Malaysia,820,316,504
2012-04-08,Malaysia,1971,550,1421
2012-04-09,Malaysia,1000,359,641
2012-04-10,Malaysia,1303,434,869
2012-04-11,Malaysia,372,165,207
2012-04-12,Malaysia,1156,371,785
2012-04-13,Malaysia,844,254,590
2012-04-14,Malaysia,1251,449,802
2012-04-15,Malaysia,2536,728,1808
2012-04-16,Malaysia,901,260,641
2012-04-17,Malaysia,1357,599,758
2012-04-18,Malaysia,1032,345,687
2012-04-19,Malaysia,1096,410,686
2012-04-20,Malaysia,803,251,552
2012-04-21,Malaysia,940,385,555
2012-04-22,Malaysia,2438,751,1687
2012-04-23,Malaysia,844,273,571
2012-04-24,Malaysia,1004,352,652
2012-04-25,Malaysia,1066,435,631
2012-04-26,Malaysia,879,275,604
2012-04-27,Malaysia,657,216,441
2012-04-28,Malaysia,881,372,509
2012-04-29,Malaysia,1785,606,1179
2012-04-30,Malaysia,911,337,574
2012-05-01,Malaysia,2687,602,2085
2012-05-02,Malaysia,1030,410,620
2012-05-03,Malaysia,1305,510,795
2012-05-04,Malaysia,836,217,619
2012-05-05,Malaysia,2450,629,1821
2012-05-06,Malaysia,1348,463,885
2012-05-07,Malaysia,662,193,469
2012-05-08,Malaysia,872,283,589
2012-05-09,Malaysia,1133,417,716
2012-05-10,Malaysia,1136,476,660
2012-05-11,Malaysia,811,279,532
2012-05-12,Malaysia,1187,521,666
2012-05-13,Malaysia,2116,632,1484
2012-05-14,Malaysia,942,285,657
2012-05-15,Malaysia,1409,588,821
2012-05-16,Malaysia,1001,383,618
2012-05-17,Malaysia,1291,521,770
2012-05-18,Malaysia,875,252,623
2012-05-19,Malaysia,800,324,476
2012-05-20,Malaysia,1714,652,1062
2012-05-21,Malaysia,628,159,469
2012-05-22,Malaysia,959,365,594
2012-05-23,Malaysia,1214,440,774
2012-05-24,Malaysia,984,349,635
2012-05-25,Malaysia,1170,543,627
2012-05-26,Malaysia,889,321,568
2012-05-27,Malaysia,1732,492,1240
2012-05-28,Malaysia,593,170,423
2012-05-29,Malaysia,960,293,667
2012-05-30,Malaysia,916,307,609
2012-05-31,Malaysia,895,300,595
2012-06-01,Malaysia,584,115,469
2012-06-02,Malaysia,537,166,371
2012-06-03,Malaysia,1185,429,756
2012-06-04,Malaysia,530,162,368
2012-06-05,Malaysia,1004,361,643
2012-06-06,Malaysia,1323,496,827
2012-06-07,Malaysia,943,255,688
2012-06-08,Malaysia,730,296,434
2012-06-09,Malaysia,1241,667,574
2012-06-10,Malaysia,1717,384,1333
2012-06-11,Malaysia,689,207,482
2012-06-12,Malaysia,1124,421,703
2012-06-13,Malaysia,1772,1049,723
2012-06-14,Malaysia,2304,838,1466
2012-06-15,Malaysia,857,245,612
2012-06-16,Malaysia,1485,856,629
2012-06-17,Malaysia,1653,446,1207
2012-06-18,Malaysia,934,422,512
2012-06-19,Malaysia,1119,453,666
2012-06-20,Malaysia,1309,544,765
2012-06-21,Malaysia,1760,718,1042
2012-06-22,Malaysia,1045,274,771
2012-06-23,Malaysia,2099,1270,829
2012-06-24,Malaysia,1807,575,1232
2012-06-25,Malaysia,973,373,600
2012-06-26,Malaysia,1096,405,691
2012-06-27,Malaysia,1380,582,798
2012-06-28,Malaysia,1515,550,965
2012-06-29,Malaysia,909,385,524
2012-06-30,Malaysia,1121,569,552
2012-07-01,Malaysia,1679,545,1134
2012-07-02,Malaysia,784,269,515
2012-07-03,Malaysia,1429,579,850
2012-07-04,Malaysia,1391,602,789
2012-07-05,Malaysia,1189,474,715
2012-07-06,Malaysia,1231,500,731
2012-07-07,Malaysia,1431,690,741
2012-07-08,Malaysia,2097,646,1451
2012-07-09,Malaysia,1106,405,701
2012-07-10,Malaysia,1805,720,1085
2012-07-11,Malaysia,1652,669,983
2012-07-12,Malaysia,2104,823,1281
2012-07-13,Malaysia,1455,533,922
2012-07-14,Malaysia,1895,726,1169
2012-07-15,Malaysia,3256,1170,2086
2012-07-16,Malaysia,1387,530,857
2012-07-17,Malaysia,1839,720,1119
2012-07-18,Malaysia,2235,1066,1169
2012-07-19,Malaysia,1571,714,857
2012-07-20,Malaysia,959,273,686
2012-07-21,Malaysia,267,69,198
2012-07-22,Malaysia,1837,503,1334
2012-07-23,Malaysia,256,112,144
2012-07-24,Malaysia,347,114,233
2012-07-25,Malaysia,758,403,355
2012-07-26,Malaysia,667,397,270
2012-07-27,Malaysia,624,190,434
2012-07-28,Malaysia,503,193,310
2012-07-29,Malaysia,2410,677,1733
2012-07-30,Malaysia,248,56,192
2012-07-31,Malaysia,608,272,336
2012-08-01,Malaysia,630,276,354
2012-08-02,Malaysia,445,163,282
2012-08-03,Malaysia,486,161,325
2012-08-04,Malaysia,831,259,572
2012-08-05,Malaysia,2017,637,1380
2012-08-06,Malaysia,281,84,197
2012-08-07,Malaysia,728,372,356
2012-08-08,Malaysia,804,338,466
2012-08-09,Malaysia,823,338,485
2012-08-10,Malaysia,532,175,357
2012-08-11,Malaysia,1222,438,784
2012-08-12,Malaysia,2217,521,1696
2012-08-13,Malaysia,667,164,503
2012-08-14,Malaysia,771,306,465
2012-08-15,Malaysia,531,217,314
2012-08-16,Malaysia,582,221,361
2012-08-17,Malaysia,450,106,344
2012-08-18,Malaysia,150,45,105
2012-08-19,Malaysia,28,14,14
2012-08-20,Malaysia,42,10,32
2012-08-21,Malaysia,379,111,268
2012-08-22,Malaysia,575,161,414
2012-08-23,Malaysia,711,182,529
2012-08-24,Malaysia,802,204,598
2012-08-25,Malaysia,892,285,607
2012-08-26,Malaysia,2346,724,1622
2012-08-27,Malaysia,714,232,482
2012-08-28,Malaysia,1112,356,756
2012-08-29,Malaysia,1131,427,704
2012-08-30,Malaysia,904,335,569
2012-08-31,Malaysia,1262,371,891
2012-09-01,Malaysia,821,252,569
2012-09-02,Malaysia,1852,630,1222
2012-09-03,Malaysia,752,218,534
2012-09-04,Malaysia,845,301,544
2012-09-05,Malaysia,1153,506,647
2012-09-06,Malaysia,1488,605,883
2012-09-07,Malaysia,795,256,539
2012-09-08,Malaysia,2498,1246,1252
2012-09-09,Malaysia,1913,568,1345
2012-09-10,Malaysia,887,243,644
2012-09-11,Malaysia,5543,3587,1956
2012-09-12,Malaysia,955,345,610
2012-09-13,Malaysia,1295,411,884
2012-09-14,Malaysia,912,476,436
2012-09-15,Malaysia,833,324,509
2012-09-16,Malaysia,1515,444,1071
2012-09-17,Malaysia,371,83,288
2012-09-18,Malaysia,985,308,677
2012-09-19,Malaysia,1310,417,893
2012-09-20,Malaysia,1166,439,727
2012-09-21,Malaysia,731,212,519
2012-09-22,Malaysia,1127,417,710
2012-09-23,Malaysia,1677,460,1217
2012-09-24,Malaysia,560,190,370
2012-09-25,Malaysia,977,332,645
2012-09-26,Malaysia,1344,633,711
2012-09-27,Malaysia,1380,521,859
2012-09-28,Malaysia,1163,392,771
2012-09-29,Malaysia,1110,377,733
2012-09-30,Malaysia,1268,485,783
2012-10-01,Malaysia,590,109,481
2012-10-02,Malaysia,937,363,574
2012-10-03,Malaysia,971,320,651
2012-10-04,Malaysia,1242,435,807
2012-10-05,Malaysia,529,135,394
2012-10-06,Malaysia,1237,473,764
2012-10-07,Malaysia,2362,807,1555
2012-10-08,Malaysia,896,229,667
2012-10-09,Malaysia,1148,347,801
2012-10-10,Malaysia,1154,353,801
2012-10-11,Malaysia,1212,374,838
2012-10-12,Malaysia,832,294,538
2012-10-13,Malaysia,854,347,507
2012-10-14,Malaysia,1618,453,1165
2012-10-15,Malaysia,802,261,541
2012-10-16,Malaysia,1367,514,853
2012-10-17,Malaysia,1288,501,787
2012-10-18,Malaysia,1420,587,833
2012-10-19,Malaysia,900,317,583
2012-10-20,Malaysia,1003,401,602
2012-10-21,Malaysia,1927,513,1414
2012-10-22,Malaysia,893,260,633
2012-10-23,Malaysia,1377,482,895
2012-10-24,Malaysia,1374,495,879
2012-10-25,Malaysia,732,215,517
2012-10-26,Malaysia,78,32,46
2012-10-27,Malaysia,484,180,304
2012-10-28,Malaysia,1537,546,991
2012-10-29,Malaysia,534,132,402
2012-10-30,Malaysia,727,212,515
2012-10-31,Malaysia,1192,410,782
2012-11-01,Malaysia,777,228,549
2012-11-02,Malaysia,1105,329,776
2012-11-03,Malaysia,930,364,566
2012-11-04,Malaysia,2988,1106,1882
2012-11-05,Malaysia,1000,224,776
2012-11-06,Malaysia,1259,384,875
2012-11-07,Malaysia,1534,539,995
2012-11-08,Malaysia,1422,421,1001
2012-11-09,Malaysia,809,209,600
2012-11-10,Malaysia,1362,887,475
2012-11-11,Malaysia,1261,370,891
2012-11-12,Malaysia,701,215,486
2012-11-13,Malaysia,869,219,650
2012-11-14,Malaysia,596,144,452
2012-11-15,Malaysia,550,212,338
2012-11-16,Malaysia,759,272,487
2012-11-17,Malaysia,886,370,516
2012-11-18,Malaysia,2455,681,1774
2012-11-19,Malaysia,828,253,575
2012-11-20,Malaysia,1298,459,839
2012-11-21,Malaysia,1291,431,860
2012-11-22,Malaysia,1224,420,804
2012-11-23,Malaysia,977,293,684
2012-11-24,Malaysia,1391,706,685
2012-11-25,Malaysia,1549,513,1036
2012-11-26,Malaysia,877,375,502
2012-11-27,Malaysia,1191,465,726
2012-11-28,Malaysia,1117,444,673
2012-11-29,Malaysia,1458,503,955
2012-11-30,Malaysia,957,270,687
2012-12-01,Malaysia,810,312,498
2012-12-02,Malaysia,1983,486,1497
2012-12-03,Malaysia,560,149,411
2012-12-04,Malaysia,1023,375,648
2012-12-05,Malaysia,1284,464,820
2012-12-06,Malaysia,1230,422,808
2012-12-07,Malaysia,811,285,526
2012-12-08,Malaysia,888,368,520
2012-12-09,Malaysia,1846,561,1285
2012-12-10,Malaysia,770,315,455
2012-12-11,Malaysia,1054,344,710
2012-12-12,Malaysia,1392,537,855
2012-12-13,Malaysia,1211,452,759
2012-12-14,Malaysia,756,277,479
2012-12-15,Malaysia,773,284,489
2012-12-16,Malaysia,2142,520,1622
2012-12-17,Malaysia,832,272,560
2012-12-18,Malaysia,1294,449,845
2012-12-19,Malaysia,1400,551,849
2012-12-20,Malaysia,1158,448,710
2012-12-21,Malaysia,831,276,555
2012-12-22,Malaysia,741,245,496
2012-12-23,Malaysia,1149,345,804
2012-12-24,Malaysia,583,174,409
2012-12-25,Malaysia,686,251,435
2012-12-26,Malaysia,539,120,419
2012-12-27,Malaysia,850,259,591
2012-12-28,Malaysia,761,182,579
2012-12-29,Malaysia,1125,473,652
2012-12-30,Malaysia,1559,416,1143
2012-12-31,Malaysia,575,154,421
2013-01-01,Malaysia,888,257,631
2013-01-02,Malaysia,730,237,493
2013-01-03,Malaysia,1091,426,665
2013-01-04,Malaysia,484,166,318
2013-01-05,Malaysia,833,341,492
2013-01-06,Malaysia,1853,535,1318
2013-01-07,Malaysia,627,198,429
2013-01-08,Malaysia,1108,376,732
2013-01-09,Malaysia,1244,497,747
2013-01-10,Malaysia,1116,525,591
2013-01-11,Malaysia,755,264,491
2013-01-12,Malaysia,1626,850,776
2013-01-13,Malaysia,1331,372,959
2013-01-14,Malaysia,1078,363,715
2013-01-15,Malaysia,1488,558,930
2013-01-16,Malaysia,1932,779,1153
2013-01-17,Malaysia,1657,628,1029
2013-01-18,Malaysia,1223,474,749
2013-01-19,Malaysia,1236,518,718
2013-01-20,Malaysia,1599,459,1140
2013-01-21,Malaysia,1198,528,670
2013-01-22,Malaysia,1665,675,990
2013-01-23,Malaysia,1666,654,1012
2013-01-24,Malaysia,584,229,355
2013-01-25,Malaysia,730,186,544
2013-01-26,Malaysia,1387,562,825
2013-01-27,Malaysia,2599,957,1642
2013-01-28,Malaysia,1007,438,569
2013-01-29,Malaysia,1100,397,703
2013-01-30,Malaysia,1683,752,931
2013-01-31,Malaysia,1302,532,770
2013-02-01,Malaysia,537,152,385
2013-02-02,Malaysia,944,413,531
2013-02-03,Malaysia,1312,490,822
2013-02-04,Malaysia,819,318,501
2013-02-05,Malaysia,1041,353,688
2013-02-06,Malaysia,1306,509,797
2013-02-07,Malaysia,1573,635,938
2013-02-08,Malaysia,838,321,517
2013-02-09,Malaysia,1056,466,590
2013-02-10,Malaysia,555,265,290
2013-02-11,Malaysia,633,272,361
2013-02-12,Malaysia,567,175,392
2013-02-13,Malaysia,898,282,616
2013-02-14,Malaysia,1277,395,882
2013-02-15,Malaysia,833,320,513
2013-02-16,Malaysia,1392,738,654
2013-02-17,Malaysia,1337,609,728
2013-02-18,Malaysia,1014,392,622
2013-02-19,Malaysia,1234,523,711
2013-02-20,Malaysia,1483,704,779
2013-02-21,Malaysia,1300,575,725
2013-02-22,Malaysia,778,276,502
2013-02-23,Malaysia,1454,788,666
2013-02-24,Malaysia,1295,448,847
2013-02-25,Malaysia,858,303,555
2013-02-26,Malaysia,1316,464,852
2013-02-27,Malaysia,1530,662,868
2013-02-28,Malaysia,1271,463,808
2013-03-01,Malaysia,670,156,514
2013-03-02,Malaysia,2361,1858,503
2013-03-03,Malaysia,1777,538,1239
2013-03-04,Malaysia,567,167,400
2013-03-05,Malaysia,1539,519,1020
2013-03-06,Malaysia,2013,690,1323
2013-03-07,Malaysia,1690,752,938
2013-03-08,Malaysia,1037,492,545
2013-03-09,Malaysia,1417,704,713
2013-03-10,Malaysia,2385,582,1803
2013-03-11,Malaysia,739,249,490
2013-03-12,Malaysia,1480,516,964
2013-03-13,Malaysia,1594,548,1046
2013-03-14,Malaysia,1488,461,1027
2013-03-15,Malaysia,1203,413,790
2013-03-16,Malaysia,1409,542,867
2013-03-17,Malaysia,2515,749,1766
2013-03-18,Malaysia,960,287,673
2013-03-19,Malaysia,1579,636,943
2013-03-20,Malaysia,1553,613,940
2013-03-21,Malaysia,1340,477,863
2013-03-22,Malaysia,742,204,538
2013-03-23,Malaysia,1126,448,678
2013-03-24,Malaysia,1975,574,1401
2013-03-25,Malaysia,1006,374,632
2013-03-26,Malaysia,1217,372,845
2013-03-27,Malaysia,1167,429,738
2013-03-28,Malaysia,1161,433,728
2013-03-29,Malaysia,1006,295,711
2013-03-30,Malaysia,826,340,486
2013-03-31,Malaysia,1116,393,723
2013-04-01,Malaysia,631,197,434
2013-04-02,Malaysia,1127,388,739
2013-04-03,Malaysia,922,354,568
2013-04-04,Malaysia,1198,391,807
2013-04-05,Malaysia,986,364,622
2013-04-06,Malaysia,1387,597,790
2013-04-07,Malaysia,2262,676,1586
2013-04-08,Malaysia,843,270,573
2013-04-09,Malaysia,1046,358,688
2013-04-10,Malaysia,1403,511,892
2013-04-11,Malaysia,1088,318,770
2013-04-12,Malaysia,790,267,523
2013-04-13,Malaysia,1007,376,631
2013-04-14,Malaysia,2073,500,1573
2013-04-15,Malaysia,776,308,468
2013-04-16,Malaysia,1309,524,785
2013-04-17,Malaysia,925,375,550
2013-04-18,Malaysia,1289,442,847
2013-04-19,Malaysia,974,318,656
2013-04-20,Malaysia,1208,504,704
2013-04-21,Malaysia,2253,607,1646
2013-04-22,Malaysia,833,296,537
2013-04-23,Malaysia,878,362,516
2013-04-24,Malaysia,1186,476,710
2013-04-25,Malaysia,1298,511,787
2013-04-26,Malaysia,816,213,603
2013-04-27,Malaysia,963,431,532
2013-04-28,Malaysia,2048,613,1435
2013-04-29,Malaysia,912,345,567
2013-04-30,Malaysia,1001,397,604
2013-05-01,Malaysia,3249,697,2552
2013-05-02,Malaysia,517,200,317
2013-05-03,Malaysia,563,150,413
2013-05-04,Malaysia,513,216,297
2013-05-05,Malaysia,0,0,0
2013-05-06,Malaysia,306,89,217
2013-05-07,Malaysia,601,200,401
2013-05-08,Malaysia,1375,464,911
2013-05-09,Malaysia,1438,604,834
2013-05-10,Malaysia,587,217,370
2013-05-11,Malaysia,1283,606,677
2013-05-12,Malaysia,1887,639,1248
2013-05-13,Malaysia,893,318,575
2013-05-14,Malaysia,1651,709,942
2013-05-15,Malaysia,1458,619,839
2013-05-16,Malaysia,1226,511,715
2013-05-17,Malaysia,937,348,589
2013-05-18,Malaysia,1473,672,801
2013-05-19,Malaysia,2115,592,1523
2013-05-20,Malaysia,720,215,505
2013-05-21,Malaysia,1541,437,1104
2013-05-22,Malaysia,1256,384,872
2013-05-23,Malaysia,1011,346,665
2013-05-24,Malaysia,2292,584,1708
2013-05-25,Malaysia,1725,1049,676
2013-05-26,Malaysia,1694,460,1234
2013-05-27,Malaysia,979,298,681
2013-05-28,Malaysia,1020,379,641
2013-05-29,Malaysia,1153,347,806
2013-05-30,Malaysia,1563,621,942
2013-05-31,Malaysia,1226,344,882
2013-06-01,Malaysia,987,346,641
2013-06-02,Malaysia,1469,402,1067
2013-06-03,Malaysia,683,277,406
2013-06-04,Malaysia,1115,369,746
2013-06-05,Malaysia,1407,593,814
2013-06-06,Malaysia,1031,394,637
2013-06-07,Malaysia,615,198,417
2013-06-08,Malaysia,642,214,428
2013-06-09,Malaysia,1639,402,1237
2013-06-10,Malaysia,868,249,619
2013-06-11,Malaysia,1221,405,816
2013-06-12,Malaysia,1371,498,873
2013-06-13,Malaysia,1238,492,746
2013-06-14,Malaysia,1187,309,878
2013-06-15,Malaysia,1302,626,676
2013-06-16,Malaysia,2102,501,1601
2013-06-17,Malaysia,1343,484,859
2013-06-18,Malaysia,1595,616,979
2013-06-19,Malaysia,1488,604,884
2013-06-20,Malaysia,1684,694,990
2013-06-21,Malaysia,1066,348,718
2013-06-22,Malaysia,1667,665,1002
2013-06-23,Malaysia,2037,622,1415
2013-06-24,Malaysia,787,295,492
2013-06-25,Malaysia,1268,487,781
2013-06-26,Malaysia,1089,376,713
2013-06-27,Malaysia,1198,449,749
2013-06-28,Malaysia,1109,270,839
2013-06-29,Malaysia,1154,384,770
2013-06-30,Malaysia,1958,706,1252
2013-07-01,Malaysia,1464,616,848
2013-07-02,Malaysia,1600,694,906
2013-07-03,Malaysia,1731,678,1053
2013-07-04,Malaysia,1541,510,1031
2013-07-05,Malaysia,1030,404,626
2013-07-06,Malaysia,2439,923,1516
